id_municipio_ibge,cluster_id,cluster_label
4219200,1,Desenvolvimento Avancado
3125309,2,Em Desenvolvimento
3138625,1,Desenvolvimento Avancado
5005608,2,Em Desenvolvimento
2411502,3,Vulneraveis
5219506,1,Desenvolvimento Avancado
5221601,0,Polos de Desenvolvimento
2511301,3,Vulneraveis
4103503,0,Polos de Desenvolvimento
4127403,1,Desenvolvimento Avancado
4306429,2,Em Desenvolvimento
4311155,2,Em Desenvolvimento
3508207,0,Polos de Desenvolvimento
3549805,0,Polos de Desenvolvimento
2709152,3,Vulneraveis
2805208,3,Vulneraveis
1504109,3,Vulneraveis
1507102,3,Vulneraveis
3300506,2,Em Desenvolvimento
5210562,1,Desenvolvimento Avancado
2506509,3,Vulneraveis
2507705,3,Vulneraveis
2300309,3,Vulneraveis
4117255,1,Desenvolvimento Avancado
3102100,3,Vulneraveis
3129657,3,Vulneraveis
3516200,0,Polos de Desenvolvimento
3555307,1,Desenvolvimento Avancado
3200102,2,Em Desenvolvimento
1505403,4,Criticos
5002159,2,Em Desenvolvimento
1716703,2,Em Desenvolvimento
1718204,0,Polos de Desenvolvimento
5219308,0,Polos de Desenvolvimento
2903201,0,Polos de Desenvolvimento
4119202,2,Em Desenvolvimento
4310850,2,Em Desenvolvimento
4321329,0,Polos de Desenvolvimento
3121258,2,Em Desenvolvimento
3160801,1,Desenvolvimento Avancado
3547700,0,Polos de Desenvolvimento
1200328,4,Criticos
2708402,4,Criticos
2401206,3,Vulneraveis
2905008,2,Em Desenvolvimento
2908903,3,Vulneraveis
2931608,4,Criticos
3509452,2,Em Desenvolvimento
3535200,1,Desenvolvimento Avancado
5002407,2,Em Desenvolvimento
5006358,4,Criticos
2405405,3,Vulneraveis
2111532,3,Vulneraveis
4107900,1,Desenvolvimento Avancado
4115358,0,Polos de Desenvolvimento
4123006,1,Desenvolvimento Avancado
4311643,1,Desenvolvimento Avancado
4313466,0,Polos de Desenvolvimento
3122207,3,Vulneraveis
3500550,0,Polos de Desenvolvimento
1500107,3,Vulneraveis
5002803,2,Em Desenvolvimento
2101731,4,Criticos
2104909,3,Vulneraveis
5204904,2,Em Desenvolvimento
5214838,2,Em Desenvolvimento
2310902,3,Vulneraveis
2608503,3,Vulneraveis
2909000,3,Vulneraveis
2911006,3,Vulneraveis
4126504,1,Desenvolvimento Avancado
4208005,0,Polos de Desenvolvimento
4209904,1,Desenvolvimento Avancado
3106655,3,Vulneraveis
3138500,2,Em Desenvolvimento
3166709,2,Em Desenvolvimento
3517802,1,Desenvolvimento Avancado
3205069,0,Polos de Desenvolvimento
2102606,4,Criticos
2105476,4,Criticos
2109908,2,Em Desenvolvimento
2306009,2,Em Desenvolvimento
2610103,3,Vulneraveis
4112009,0,Polos de Desenvolvimento
4213609,0,Polos de Desenvolvimento
3521101,0,Polos de Desenvolvimento
3536208,1,Desenvolvimento Avancado
3204708,0,Polos de Desenvolvimento
2804003,3,Vulneraveis
5001243,2,Em Desenvolvimento
2105609,4,Criticos
5201454,2,Em Desenvolvimento
2200103,3,Vulneraveis
2902252,3,Vulneraveis
4310413,2,Em Desenvolvimento
4322400,0,Polos de Desenvolvimento
4211751,1,Desenvolvimento Avancado
3119906,1,Desenvolvimento Avancado
3131307,0,Polos de Desenvolvimento
3140308,2,Em Desenvolvimento
3150703,0,Polos de Desenvolvimento
3158102,3,Vulneraveis
3165578,2,Em Desenvolvimento
3106705,1,Desenvolvimento Avancado
3157807,1,Desenvolvimento Avancado
3500204,1,Desenvolvimento Avancado
3501608,0,Polos de Desenvolvimento
3551009,1,Desenvolvimento Avancado
3519071,1,Desenvolvimento Avancado
3518800,1,Desenvolvimento Avancado
5104203,1,Desenvolvimento Avancado
5006606,2,Em Desenvolvimento
5208707,0,Polos de Desenvolvimento
2513307,3,Vulneraveis
4121000,2,Em Desenvolvimento
4121109,1,Desenvolvimento Avancado
4311304,0,Polos de Desenvolvimento
4314134,1,Desenvolvimento Avancado
4314803,1,Desenvolvimento Avancado
3133758,0,Polos de Desenvolvimento
3149101,2,Em Desenvolvimento
3163904,2,Em Desenvolvimento
3167905,2,Em Desenvolvimento
3168200,2,Em Desenvolvimento
3162955,1,Desenvolvimento Avancado
3508108,0,Polos de Desenvolvimento
3513504,1,Desenvolvimento Avancado
3541000,1,Desenvolvimento Avancado
3516408,1,Desenvolvimento Avancado
3509700,0,Polos de Desenvolvimento
3204104,2,Em Desenvolvimento
2804300,3,Vulneraveis
2305233,2,Em Desenvolvimento
2608057,3,Vulneraveis
2201739,4,Criticos
2203206,3,Vulneraveis
2210375,3,Vulneraveis
2905800,4,Criticos
4310702,2,Em Desenvolvimento
4320008,1,Desenvolvimento Avancado
3104403,1,Desenvolvimento Avancado
3135704,2,Em Desenvolvimento
3547304,0,Polos de Desenvolvimento
3524402,0,Polos de Desenvolvimento
5102603,4,Criticos
5006903,2,Em Desenvolvimento
1704105,4,Criticos
2104800,3,Vulneraveis
2512036,4,Criticos
2601904,3,Vulneraveis
2908408,3,Vulneraveis
2922508,2,Em Desenvolvimento
4120408,1,Desenvolvimento Avancado
4128807,1,Desenvolvimento Avancado
4301073,2,Em Desenvolvimento
3532058,1,Desenvolvimento Avancado
3538303,1,Desenvolvimento Avancado
3203908,1,Desenvolvimento Avancado
1503804,3,Vulneraveis
3302908,0,Polos de Desenvolvimento
2508406,4,Criticos
2602209,3,Vulneraveis
2910057,0,Polos de Desenvolvimento
3146909,2,Em Desenvolvimento
3163102,1,Desenvolvimento Avancado
3547908,1,Desenvolvimento Avancado
3544103,1,Desenvolvimento Avancado
3537107,1,Desenvolvimento Avancado
1600600,2,Em Desenvolvimento
1300060,4,Criticos
3201159,2,Em Desenvolvimento
5106372,1,Desenvolvimento Avancado
2707206,4,Criticos
5003256,1,Desenvolvimento Avancado
2105450,4,Criticos
5210000,1,Desenvolvimento Avancado
2302503,2,Em Desenvolvimento
2900405,4,Criticos
4116604,1,Desenvolvimento Avancado
4209201,0,Polos de Desenvolvimento
4210308,2,Em Desenvolvimento
3120102,2,Em Desenvolvimento
3127073,3,Vulneraveis
3171402,2,Em Desenvolvimento
3537206,2,Em Desenvolvimento
3556404,1,Desenvolvimento Avancado
3518701,0,Polos de Desenvolvimento
3554805,0,Polos de Desenvolvimento
3205010,2,Em Desenvolvimento
1504976,4,Criticos
1505494,4,Criticos
1504422,2,Em Desenvolvimento
1702158,3,Vulneraveis
1720002,3,Vulneraveis
3303807,2,Em Desenvolvimento
5214804,1,Desenvolvimento Avancado
2503308,3,Vulneraveis
2514602,3,Vulneraveis
2612505,2,Em Desenvolvimento
2614204,3,Vulneraveis
2202752,3,Vulneraveis
2210052,3,Vulneraveis
2914109,3,Vulneraveis
2916609,3,Vulneraveis
2922805,4,Criticos
4117222,1,Desenvolvimento Avancado
4106209,2,Em Desenvolvimento
4113205,1,Desenvolvimento Avancado
4309803,1,Desenvolvimento Avancado
4306767,1,Desenvolvimento Avancado
4202156,1,Desenvolvimento Avancado
4207684,2,Em Desenvolvimento
4212908,0,Polos de Desenvolvimento
3170651,3,Vulneraveis
3509106,1,Desenvolvimento Avancado
3549607,2,Em Desenvolvimento
5108808,2,Em Desenvolvimento
5106653,0,Polos de Desenvolvimento
1505437,2,Em Desenvolvimento
1718659,3,Vulneraveis
2413904,3,Vulneraveis
2101350,4,Criticos
5213053,2,Em Desenvolvimento
2605459,0,Polos de Desenvolvimento
2911659,3,Vulneraveis
2926400,3,Vulneraveis
2933307,2,Em Desenvolvimento
4112306,2,Em Desenvolvimento
4306759,1,Desenvolvimento Avancado
4307815,2,Em Desenvolvimento
4314498,2,Em Desenvolvimento
4214151,1,Desenvolvimento Avancado
4215901,0,Polos de Desenvolvimento
3107505,2,Em Desenvolvimento
3113404,2,Em Desenvolvimento
3153400,1,Desenvolvimento Avancado
3547106,1,Desenvolvimento Avancado
3504909,0,Polos de Desenvolvimento
1400605,2,Em Desenvolvimento
1300086,4,Criticos
5102686,0,Polos de Desenvolvimento
5107263,2,Em Desenvolvimento
2709400,4,Criticos
2704708,2,Em Desenvolvimento
1702703,2,Em Desenvolvimento
2506905,3,Vulneraveis
2303006,3,Vulneraveis
2304954,3,Vulneraveis
2904803,3,Vulneraveis
4108205,1,Desenvolvimento Avancado
4300661,0,Polos de Desenvolvimento
4307831,2,Em Desenvolvimento
3157336,1,Desenvolvimento Avancado
1703073,3,Vulneraveis
5216908,2,Em Desenvolvimento
5221858,0,Polos de Desenvolvimento
2505709,4,Criticos
2516904,3,Vulneraveis
2616506,4,Criticos
2202406,3,Vulneraveis
2919926,2,Em Desenvolvimento
3119104,2,Em Desenvolvimento
1303569,3,Vulneraveis
3301801,1,Desenvolvimento Avancado
3304409,2,Em Desenvolvimento
2613107,3,Vulneraveis
2906204,3,Vulneraveis
2917607,3,Vulneraveis
4316972,2,Em Desenvolvimento
3106903,0,Polos de Desenvolvimento
3117504,3,Vulneraveis
3149150,3,Vulneraveis
3510104,0,Polos de Desenvolvimento
3537909,1,Desenvolvimento Avancado
3539608,1,Desenvolvimento Avancado
3540804,1,Desenvolvimento Avancado
3541604,1,Desenvolvimento Avancado
3541653,2,Em Desenvolvimento
2102754,4,Criticos
2507200,3,Vulneraveis
2300200,4,Criticos
2600609,3,Vulneraveis
2208858,4,Criticos
4202057,1,Desenvolvimento Avancado
4211876,1,Desenvolvimento Avancado
4213906,0,Polos de Desenvolvimento
3140001,0,Polos de Desenvolvimento
3549706,0,Polos de Desenvolvimento
1100205,0,Polos de Desenvolvimento
3203700,2,Em Desenvolvimento
1701309,3,Vulneraveis
5219753,2,Em Desenvolvimento
2501575,3,Vulneraveis
2507804,3,Vulneraveis
2507903,4,Criticos
2509008,4,Criticos
2603207,4,Criticos
2606507,4,Criticos
2913457,4,Criticos
2925402,3,Vulneraveis
3123908,2,Em Desenvolvimento
3127008,2,Em Desenvolvimento
3539202,0,Polos de Desenvolvimento
3549250,1,Desenvolvimento Avancado
2803708,3,Vulneraveis
2414456,3,Vulneraveis
2907202,3,Vulneraveis
4115739,3,Vulneraveis
4304671,0,Polos de Desenvolvimento
3169000,1,Desenvolvimento Avancado
3205176,2,Em Desenvolvimento
5102702,2,Em Desenvolvimento
1501006,4,Criticos
1702901,3,Vulneraveis
2110906,4,Criticos
2608305,3,Vulneraveis
4116307,1,Desenvolvimento Avancado
4311627,1,Desenvolvimento Avancado
4311809,0,Polos de Desenvolvimento
4319703,0,Polos de Desenvolvimento
3109253,3,Vulneraveis
3154309,2,Em Desenvolvimento
3159506,3,Vulneraveis
3165560,2,Em Desenvolvimento
3517208,1,Desenvolvimento Avancado
3519501,1,Desenvolvimento Avancado
3540853,1,Desenvolvimento Avancado
5106232,2,Em Desenvolvimento
2103174,4,Criticos
2109452,3,Vulneraveis
5206602,0,Polos de Desenvolvimento
2500502,3,Vulneraveis
2507408,3,Vulneraveis
2512804,3,Vulneraveis
2904308,3,Vulneraveis
4100608,1,Desenvolvimento Avancado
4123402,1,Desenvolvimento Avancado
4306932,2,Em Desenvolvimento
4215307,0,Polos de Desenvolvimento
3101904,1,Desenvolvimento Avancado
3113206,2,Em Desenvolvimento
3156502,3,Vulneraveis
3507001,0,Polos de Desenvolvimento
3546504,1,Desenvolvimento Avancado
5004304,2,Em Desenvolvimento
2504108,3,Vulneraveis
2903102,3,Vulneraveis
2910107,3,Vulneraveis
2915403,3,Vulneraveis
2921500,4,Criticos
4110904,1,Desenvolvimento Avancado
4104253,1,Desenvolvimento Avancado
4317509,0,Polos de Desenvolvimento
4322376,2,Em Desenvolvimento
3115706,2,Em Desenvolvimento
3137106,0,Polos de Desenvolvimento
3160900,2,Em Desenvolvimento
3525300,0,Polos de Desenvolvimento
3530409,1,Desenvolvimento Avancado
2702504,4,Criticos
3305406,2,Em Desenvolvimento
5214002,1,Desenvolvimento Avancado
5200258,2,Em Desenvolvimento
2504033,4,Criticos
2505238,4,Criticos
4112603,1,Desenvolvimento Avancado
4115309,1,Desenvolvimento Avancado
3102803,2,Em Desenvolvimento
3163300,2,Em Desenvolvimento
3553005,1,Desenvolvimento Avancado
1100056,2,Em Desenvolvimento
1400233,3,Vulneraveis
2402204,3,Vulneraveis
5209101,0,Polos de Desenvolvimento
2615201,3,Vulneraveis
4309407,0,Polos de Desenvolvimento
4314456,1,Desenvolvimento Avancado
4200408,2,Em Desenvolvimento
3109600,1,Desenvolvimento Avancado
3119203,3,Vulneraveis
3161601,3,Vulneraveis
3523800,1,Desenvolvimento Avancado
3547205,0,Polos de Desenvolvimento
3549300,1,Desenvolvimento Avancado
3202801,2,Em Desenvolvimento
5106505,2,Em Desenvolvimento
2705408,4,Criticos
1505031,2,Em Desenvolvimento
5008008,2,Em Desenvolvimento
2412104,2,Em Desenvolvimento
3304607,2,Em Desenvolvimento
2517407,3,Vulneraveis
2204600,3,Vulneraveis
2210953,4,Criticos
2928901,3,Vulneraveis
4105508,1,Desenvolvimento Avancado
4109807,1,Desenvolvimento Avancado
4306379,2,Em Desenvolvimento
4201406,0,Polos de Desenvolvimento
3534302,0,Polos de Desenvolvimento
1502103,4,Criticos
1505809,4,Criticos
5003702,0,Polos de Desenvolvimento
2400901,3,Vulneraveis
3305752,2,Em Desenvolvimento
5204607,2,Em Desenvolvimento
5213855,1,Desenvolvimento Avancado
5222203,2,Em Desenvolvimento
2908507,2,Em Desenvolvimento
3171808,2,Em Desenvolvimento
3508603,0,Polos de Desenvolvimento
2703007,4,Criticos
5002100,2,Em Desenvolvimento
5003306,2,Em Desenvolvimento
5003454,1,Desenvolvimento Avancado
1703826,3,Vulneraveis
1711902,3,Vulneraveis
1720903,3,Vulneraveis
5205059,2,Em Desenvolvimento
2504074,3,Vulneraveis
2311009,4,Criticos
2925006,3,Vulneraveis
3556107,1,Desenvolvimento Avancado
1301308,4,Criticos
5002902,0,Polos de Desenvolvimento
2406007,3,Vulneraveis
4305157,2,Em Desenvolvimento
3128204,3,Vulneraveis
3517307,1,Desenvolvimento Avancado
3304300,1,Desenvolvimento Avancado
5221304,0,Polos de Desenvolvimento
2310209,3,Vulneraveis
2601409,3,Vulneraveis
2208908,3,Vulneraveis
2923803,4,Criticos
4115101,2,Em Desenvolvimento
4203303,1,Desenvolvimento Avancado
3139706,1,Desenvolvimento Avancado
3170701,0,Polos de Desenvolvimento
3515806,1,Desenvolvimento Avancado
3552106,1,Desenvolvimento Avancado
1100189,0,Polos de Desenvolvimento
3203320,2,Em Desenvolvimento
1506203,2,Em Desenvolvimento
1703057,3,Vulneraveis
2413557,3,Vulneraveis
5220504,2,Em Desenvolvimento
2612455,4,Criticos
3126307,1,Desenvolvimento Avancado
3512704,0,Polos de Desenvolvimento
3523909,0,Polos de Desenvolvimento
1600105,3,Vulneraveis
5107040,0,Polos de Desenvolvimento
2612802,3,Vulneraveis
2202109,4,Criticos
2202703,4,Criticos
2207553,4,Criticos
4120804,0,Polos de Desenvolvimento
4205605,1,Desenvolvimento Avancado
4218103,1,Desenvolvimento Avancado
3104502,2,Em Desenvolvimento
3140902,2,Em Desenvolvimento
1200336,3,Vulneraveis
1713601,3,Vulneraveis
1717800,4,Criticos
2205516,4,Criticos
4106803,2,Em Desenvolvimento
4108403,0,Polos de Desenvolvimento
4204178,3,Vulneraveis
3169703,2,Em Desenvolvimento
2702801,4,Criticos
1506138,2,Em Desenvolvimento
5209705,1,Desenvolvimento Avancado
2512507,3,Vulneraveis
2902906,3,Vulneraveis
4104428,2,Em Desenvolvimento
4315206,1,Desenvolvimento Avancado
4212007,2,Em Desenvolvimento
4218004,1,Desenvolvimento Avancado
3115904,2,Em Desenvolvimento
3158805,2,Em Desenvolvimento
1100809,2,Em Desenvolvimento
3204401,1,Desenvolvimento Avancado
5107248,1,Desenvolvimento Avancado
5108352,2,Em Desenvolvimento
1503754,4,Criticos
1713809,3,Vulneraveis
5201603,2,Em Desenvolvimento
5205455,1,Desenvolvimento Avancado
2305100,3,Vulneraveis
2604304,3,Vulneraveis
2608800,3,Vulneraveis
4106605,1,Desenvolvimento Avancado
4111308,1,Desenvolvimento Avancado
4317954,1,Desenvolvimento Avancado
4318622,2,Em Desenvolvimento
4211603,1,Desenvolvimento Avancado
4214508,0,Polos de Desenvolvimento
3166501,4,Criticos
3542602,0,Polos de Desenvolvimento
1101757,3,Vulneraveis
2705903,4,Criticos
2802601,3,Vulneraveis
1702307,2,Em Desenvolvimento
2401800,3,Vulneraveis
5206800,1,Desenvolvimento Avancado
5208103,2,Em Desenvolvimento
2900702,2,Em Desenvolvimento
2906709,3,Vulneraveis
4124202,1,Desenvolvimento Avancado
4302238,1,Desenvolvimento Avancado
4205159,1,Desenvolvimento Avancado
3153509,2,Em Desenvolvimento
1304401,4,Criticos
1502905,4,Criticos
5207402,0,Polos de Desenvolvimento
2510808,2,Em Desenvolvimento
2608909,2,Em Desenvolvimento
2922300,2,Em Desenvolvimento
4102406,0,Polos de Desenvolvimento
4104451,2,Em Desenvolvimento
4112959,1,Desenvolvimento Avancado
3117801,1,Desenvolvimento Avancado
3160306,3,Vulneraveis
3166907,2,Em Desenvolvimento
3511706,1,Desenvolvimento Avancado
3521309,0,Polos de Desenvolvimento
5104906,3,Vulneraveis
1714203,2,Em Desenvolvimento
2107100,4,Criticos
2111102,3,Vulneraveis
3300704,0,Polos de Desenvolvimento
5208608,1,Desenvolvimento Avancado
2513158,4,Criticos
2600401,4,Criticos
2204659,4,Criticos
2210383,4,Criticos
2911907,4,Criticos
2927507,3,Vulneraveis
2930204,3,Vulneraveis
4106852,1,Desenvolvimento Avancado
4122800,1,Desenvolvimento Avancado
4319208,2,Em Desenvolvimento
3107901,2,Em Desenvolvimento
3118403,2,Em Desenvolvimento
3126109,0,Polos de Desenvolvimento
5106307,2,Em Desenvolvimento
1508001,3,Vulneraveis
2106326,3,Vulneraveis
2108256,4,Criticos
3305802,0,Polos de Desenvolvimento
2313252,3,Vulneraveis
2610608,3,Vulneraveis
2203503,3,Vulneraveis
4107603,2,Em Desenvolvimento
4305504,1,Desenvolvimento Avancado
4322608,1,Desenvolvimento Avancado
3154804,2,Em Desenvolvimento
3518008,1,Desenvolvimento Avancado
3521903,1,Desenvolvimento Avancado
1200807,4,Criticos
5103254,3,Vulneraveis
1722081,2,Em Desenvolvimento
2613503,3,Vulneraveis
2922003,2,Em Desenvolvimento
4115457,3,Vulneraveis
4119806,1,Desenvolvimento Avancado
4321832,1,Desenvolvimento Avancado
4218756,1,Desenvolvimento Avancado
3120870,3,Vulneraveis
3130002,2,Em Desenvolvimento
3135357,3,Vulneraveis
3144102,0,Polos de Desenvolvimento
3147204,1,Desenvolvimento Avancado
3171071,3,Vulneraveis
3504008,0,Polos de Desenvolvimento
3504602,1,Desenvolvimento Avancado
1303304,4,Criticos
2806206,3,Vulneraveis
1502855,4,Criticos
1712801,3,Vulneraveis
2409704,3,Vulneraveis
2106102,3,Vulneraveis
3305604,2,Em Desenvolvimento
2503753,3,Vulneraveis
2307304,2,Em Desenvolvimento
4109708,0,Polos de Desenvolvimento
4128559,2,Em Desenvolvimento
4213005,0,Polos de Desenvolvimento
3171105,2,Em Desenvolvimento
3507159,2,Em Desenvolvimento
3522604,0,Polos de Desenvolvimento
3515152,0,Polos de Desenvolvimento
2413102,3,Vulneraveis
2510006,3,Vulneraveis
2516102,3,Vulneraveis
2203859,4,Criticos
4301909,2,Em Desenvolvimento
4313011,0,Polos de Desenvolvimento
4322251,1,Desenvolvimento Avancado
3161304,2,Em Desenvolvimento
3527108,0,Polos de Desenvolvimento
3540408,1,Desenvolvimento Avancado
3200508,2,Em Desenvolvimento
5106257,0,Polos de Desenvolvimento
2306207,3,Vulneraveis
2610301,4,Criticos
4102208,1,Desenvolvimento Avancado
4217501,0,Polos de Desenvolvimento
4216909,0,Polos de Desenvolvimento
3101300,2,Em Desenvolvimento
3531605,1,Desenvolvimento Avancado
3544251,0,Polos de Desenvolvimento
3550506,1,Desenvolvimento Avancado
1200351,4,Criticos
1300631,4,Criticos
2509206,3,Vulneraveis
4107256,1,Desenvolvimento Avancado
4314209,2,Em Desenvolvimento
3129202,1,Desenvolvimento Avancado
3512605,2,Em Desenvolvimento
1600550,4,Criticos
3202108,2,Em Desenvolvimento
1703008,3,Vulneraveis
3306156,2,Em Desenvolvimento
2900108,3,Vulneraveis
2929701,4,Criticos
3519303,1,Desenvolvimento Avancado
3524808,0,Polos de Desenvolvimento
3529104,1,Desenvolvimento Avancado
3550001,2,Em Desenvolvimento
2406403,3,Vulneraveis
2109106,2,Em Desenvolvimento
3304102,2,Em Desenvolvimento
2910727,2,Em Desenvolvimento
2924900,4,Criticos
2931301,4,Criticos
4118303,1,Desenvolvimento Avancado
4302352,1,Desenvolvimento Avancado
3100104,2,Em Desenvolvimento
3116100,3,Vulneraveis
3142304,2,Em Desenvolvimento
3534005,1,Desenvolvimento Avancado
3542503,1,Desenvolvimento Avancado
3557006,1,Desenvolvimento Avancado
1400407,4,Criticos
3204351,2,Em Desenvolvimento
5100359,2,Em Desenvolvimento
2313609,2,Em Desenvolvimento
2615102,4,Criticos
2202083,4,Criticos
2202729,4,Criticos
4208203,0,Polos de Desenvolvimento
4216008,0,Polos de Desenvolvimento
3128808,1,Desenvolvimento Avancado
3523305,2,Em Desenvolvimento
3529906,2,Em Desenvolvimento
3540606,0,Polos de Desenvolvimento
1400100,0,Polos de Desenvolvimento
2804409,3,Vulneraveis
2406502,3,Vulneraveis
5220009,2,Em Desenvolvimento
5220058,0,Polos de Desenvolvimento
2512101,2,Em Desenvolvimento
2512309,3,Vulneraveis
2203404,3,Vulneraveis
2921203,3,Vulneraveis
4103008,1,Desenvolvimento Avancado
4312609,1,Desenvolvimento Avancado
3535101,1,Desenvolvimento Avancado
3554300,1,Desenvolvimento Avancado
3306206,0,Polos de Desenvolvimento
2501153,3,Vulneraveis
2201929,3,Vulneraveis
2911501,3,Vulneraveis
2925105,3,Vulneraveis
4113601,1,Desenvolvimento Avancado
4305871,0,Polos de Desenvolvimento
4318101,2,Em Desenvolvimento
3146503,1,Desenvolvimento Avancado
3159407,2,Em Desenvolvimento
3551702,0,Polos de Desenvolvimento
2804706,3,Vulneraveis
5209150,2,Em Desenvolvimento
5211909,0,Polos de Desenvolvimento
2504900,3,Vulneraveis
2308302,3,Vulneraveis
4117453,1,Desenvolvimento Avancado
4217303,1,Desenvolvimento Avancado
3130655,3,Vulneraveis
3135456,3,Vulneraveis
3144607,2,Em Desenvolvimento
3146305,3,Vulneraveis
3530102,0,Polos de Desenvolvimento
1702406,2,Em Desenvolvimento
2210508,4,Criticos
4126355,0,Polos de Desenvolvimento
4308078,1,Desenvolvimento Avancado
4204194,1,Desenvolvimento Avancado
3120508,2,Em Desenvolvimento
3125002,1,Desenvolvimento Avancado
3131901,0,Polos de Desenvolvimento
3516804,1,Desenvolvimento Avancado
1506401,4,Criticos
2410009,3,Vulneraveis
5218904,1,Desenvolvimento Avancado
4201604,0,Polos de Desenvolvimento
4217402,1,Desenvolvimento Avancado
4219358,2,Em Desenvolvimento
3116704,2,Em Desenvolvimento
3153608,1,Desenvolvimento Avancado
3507308,1,Desenvolvimento Avancado
3515400,1,Desenvolvimento Avancado
5212956,1,Desenvolvimento Avancado
2310951,3,Vulneraveis
2906808,4,Criticos
4312138,0,Polos de Desenvolvimento
3167400,1,Desenvolvimento Avancado
3165305,2,Em Desenvolvimento
3517000,1,Desenvolvimento Avancado
2404853,3,Vulneraveis
3301157,2,Em Desenvolvimento
3301504,0,Polos de Desenvolvimento
2505907,3,Vulneraveis
2300705,3,Vulneraveis
2912202,3,Vulneraveis
4103909,2,Em Desenvolvimento
4124806,1,Desenvolvimento Avancado
4208708,1,Desenvolvimento Avancado
3103702,3,Vulneraveis
3513850,1,Desenvolvimento Avancado
5219001,0,Polos de Desenvolvimento
2516409,4,Criticos
2304350,2,Em Desenvolvimento
2602100,4,Criticos
2201770,4,Criticos
2918753,4,Criticos
2919009,4,Criticos
4303400,1,Desenvolvimento Avancado
4321501,0,Polos de Desenvolvimento
4209003,0,Polos de Desenvolvimento
5100409,1,Desenvolvimento Avancado
2705002,4,Criticos
2705804,4,Criticos
2804805,2,Em Desenvolvimento
1505064,4,Criticos
5001508,2,Em Desenvolvimento
5004403,2,Em Desenvolvimento
2101608,4,Criticos
5222054,2,Em Desenvolvimento
2506400,3,Vulneraveis
2610905,3,Vulneraveis
2917805,4,Criticos
4314175,2,Em Desenvolvimento
3114204,1,Desenvolvimento Avancado
3154457,3,Vulneraveis
3501103,1,Desenvolvimento Avancado
3525102,0,Polos de Desenvolvimento
3535002,1,Desenvolvimento Avancado
5101001,1,Desenvolvimento Avancado
1502004,4,Criticos
1508126,4,Criticos
1508159,3,Vulneraveis
1705508,2,Em Desenvolvimento
2404408,2,Em Desenvolvimento
2100402,4,Criticos
2613404,3,Vulneraveis
4104303,0,Polos de Desenvolvimento
3137007,4,Criticos
3162708,3,Vulneraveis
3543501,2,Em Desenvolvimento
3555802,0,Polos de Desenvolvimento
1300839,4,Criticos
2706307,3,Vulneraveis
2500536,3,Vulneraveis
2500106,3,Vulneraveis
2301208,3,Vulneraveis
2310407,3,Vulneraveis
2613206,4,Criticos
2908309,3,Vulneraveis
2920403,4,Criticos
2922730,3,Vulneraveis
4313359,0,Polos de Desenvolvimento
4206751,0,Polos de Desenvolvimento
3112901,3,Vulneraveis
3132503,2,Em Desenvolvimento
3143609,2,Em Desenvolvimento
3156908,1,Desenvolvimento Avancado
3530706,0,Polos de Desenvolvimento
3200904,2,Em Desenvolvimento
2804201,4,Criticos
2103505,4,Criticos
2109007,2,Em Desenvolvimento
3300225,2,Em Desenvolvimento
4309605,0,Polos de Desenvolvimento
3554003,0,Polos de Desenvolvimento
5106208,2,Em Desenvolvimento
2803906,3,Vulneraveis
5006002,2,Em Desenvolvimento
1716653,3,Vulneraveis
2414753,4,Criticos
2102200,4,Criticos
2605905,3,Vulneraveis
2209609,3,Vulneraveis
4124400,2,Em Desenvolvimento
4306502,3,Vulneraveis
4315750,1,Desenvolvimento Avancado
4317202,0,Polos de Desenvolvimento
3102605,1,Desenvolvimento Avancado
3169406,0,Polos de Desenvolvimento
3552908,1,Desenvolvimento Avancado
5003751,2,Em Desenvolvimento
2610202,4,Criticos
2205151,4,Criticos
2210904,4,Criticos
2931707,3,Vulneraveis
2927408,0,Polos de Desenvolvimento
4121901,2,Em Desenvolvimento
4106902,0,Polos de Desenvolvimento
4300406,0,Polos de Desenvolvimento
4306551,1,Desenvolvimento Avancado
4310363,1,Desenvolvimento Avancado
4313201,0,Polos de Desenvolvimento
4312401,1,Desenvolvimento Avancado
4215109,0,Polos de Desenvolvimento
3106309,1,Desenvolvimento Avancado
3113305,2,Em Desenvolvimento
3169208,2,Em Desenvolvimento
3118601,1,Desenvolvimento Avancado
3515004,1,Desenvolvimento Avancado
3523107,1,Desenvolvimento Avancado
3548708,0,Polos de Desenvolvimento
5106422,2,Em Desenvolvimento
5003801,0,Polos de Desenvolvimento
2409605,4,Criticos
2111250,4,Criticos
3304144,1,Desenvolvimento Avancado
3304904,1,Desenvolvimento Avancado
2612471,3,Vulneraveis
2203255,4,Criticos
2901353,3,Vulneraveis
2922854,4,Criticos
2927903,3,Vulneraveis
4102604,2,Em Desenvolvimento
4104709,1,Desenvolvimento Avancado
4128401,1,Desenvolvimento Avancado
4122206,2,Em Desenvolvimento
4305975,2,Em Desenvolvimento
4308201,0,Polos de Desenvolvimento
4205431,1,Desenvolvimento Avancado
3118304,0,Polos de Desenvolvimento
3142205,2,Em Desenvolvimento
1200179,3,Vulneraveis
1301704,4,Criticos
1301902,2,Em Desenvolvimento
5107206,2,Em Desenvolvimento
1505304,4,Criticos
5007307,2,Em Desenvolvimento
2408102,0,Polos de Desenvolvimento
3303203,0,Polos de Desenvolvimento
